"","Results.reception.time","MD5.hash.of.participant.s.IP.address","Controller.name","Order.number.of.item","Inner.element.number","Label","Latin.Square.Group","PennElementType","PennElementName","Parameter","Value","EventTime","hand","gender","age","native","lang","id.Ibex","id","Item","Condition","Target","NPTime","audiodur","EarlyStartMessage","TooSlowMessage","Comments"
"296",1662562112,"24ae8b75adc31d600dd6744475ea87bf","PennController",31,0,"experiment","NULL","Timer","fixtime","End","End",1662562108990,"right","female","25","Tagalog","undefined","dave@hot.com","id",26,"Mismatch_noSource",1,500,2000,"false","false","NULL"
"297",1662562112,"24ae8b75adc31d600dd6744475ea87bf","PennController",31,0,"experiment","NULL","MouseTracker","mouse","Click","646:516",1662562111405,"right","female","25","Tagalog","undefined","dave@hot.com","id",26,"Mismatch_noSource",1,500,2000,"false","false","NULL"
"298",1662562112,"24ae8b75adc31d600dd6744475ea87bf","PennController",31,0,"experiment","NULL","MouseTracker","mouse","Click","235:111",1662562112106,"right","female","25","Tagalog","undefined","dave@hot.com","id",26,"Mismatch_noSource",1,500,2000,"false","false","NULL"
"299",1662562112,"24ae8b75adc31d600dd6744475ea87bf","PennController",31,0,"experiment","NULL","MouseTracker","mouse","Move","x646y516w1280h720t102-2+0t17-6-7t16-13-13t16-27-27t18-39-33t16-50-38t17-49-44t17-38-36t33-125-102t17-8-3t16-11-7t17-14-13t18-18-18t16-7-8t16-1-2t16-4-6t17-2-3t16+0-2t34+0-2t17+0-6t17+0-20t16+0-13t17+1-2t33+1+0t117+1+0t82+0+0t18+1+0",1662562111403,"right","female","25","Tagalog","undefined","dave@hot.com","id",26,"Mismatch_noSource",1,500,2000,"false","false","NULL"
"300",1662562112,"24ae8b75adc31d600dd6744475ea87bf","PennController",31,0,"experiment","NULL","Selector","unnamed-Selector","Selection","1",1662562112106,"right","female","25","Tagalog","undefined","dave@hot.com","id",26,"Mismatch_noSource",1,500,2000,"false","false","1;2"
"301",1662562112,"24ae8b75adc31d600dd6744475ea87bf","PennController",31,0,"experiment","NULL","PennController","30","_Trial_","End",1662562112265,"right","female","25","Tagalog","undefined","dave@hot.com","id",26,"Mismatch_noSource",1,500,2000,"false","false","NULL"
"302",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",3,0,"consent","NULL","PennController","1","_Trial_","Start",1662562132303,"undefined","undefined","undefined","undefined","undefined","undefined","NULL",NA,"",NA,NA,NA,"","",""
"303",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",3,0,"consent","NULL","PennController","1","_Header_","Start",1662562132303,"undefined","undefined","undefined","undefined","undefined","undefined","NULL",NA,"",NA,NA,NA,"","",""
"304",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",3,0,"consent","NULL","PennController","1","_Header_","End",1662562132305,"undefined","undefined","undefined","undefined","undefined","undefined","NULL",NA,"",NA,NA,NA,"","",""
"305",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",3,0,"consent","NULL","PennController","1","_Trial_","End",1662562137054,"undefined","undefined","undefined","undefined","undefined","undefined","NULL",NA,"",NA,NA,NA,"","",""
"306",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",4,0,"participants","NULL","PennController","2","_Trial_","Start",1662562137058,"right","male","22","English","undefined","mz@ywz.com","NULL",NA,"",NA,NA,NA,"","",""
"307",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",4,0,"participants","NULL","PennController","2","_Header_","Start",1662562137058,"right","male","22","English","undefined","mz@ywz.com","NULL",NA,"",NA,NA,NA,"","",""
"308",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",4,0,"participants","NULL","PennController","2","_Header_","End",1662562137059,"right","male","22","English","undefined","mz@ywz.com","NULL",NA,"",NA,NA,NA,"","",""
"309",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",4,0,"participants","NULL","TextInput","input_ID","EnterReturn","mz@ywz.com",1662562146775,"right","male","22","English","undefined","mz@ywz.com","NULL",NA,"",NA,NA,NA,"","",""
"310",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",4,0,"participants","NULL","TextInput","input_ID","Final","mz@ywz.com",1662562183125,"right","male","22","English","undefined","mz@ywz.com","NULL",NA,"",NA,NA,NA,"","",""
"311",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",4,0,"participants","NULL","TextInput","input_ID","First","",1662562139608,"right","male","22","English","undefined","mz@ywz.com","m",NA,"",NA,NA,NA,"","",""
"312",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",4,0,"participants","NULL","TextInput","input_native","EnterReturn","English",1662562174566,"right","male","22","English","undefined","mz@ywz.com","NULL",NA,"",NA,NA,NA,"","",""
"313",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",4,0,"participants","NULL","TextInput","input_native","Final","English",1662562183126,"right","male","22","English","undefined","mz@ywz.com","NULL",NA,"",NA,NA,NA,"","",""
"314",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",4,0,"participants","NULL","TextInput","input_native","First","",1662562172266,"right","male","22","English","undefined","mz@ywz.com","CapsLock",NA,"",NA,NA,NA,"","",""
"315",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",4,0,"participants","NULL","TextInput","input_age","EnterReturn","22",1662562176729,"right","male","22","English","undefined","mz@ywz.com","NULL",NA,"",NA,NA,NA,"","",""
"316",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",4,0,"participants","NULL","TextInput","input_age","Final","22",1662562183126,"right","male","22","English","undefined","mz@ywz.com","NULL",NA,"",NA,NA,NA,"","",""
"317",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",4,0,"participants","NULL","TextInput","input_age","First","",1662562175795,"right","male","22","English","undefined","mz@ywz.com","2",NA,"",NA,NA,NA,"","",""
"318",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",4,0,"participants","NULL","Scale","input_lang","Choice","yes",1662562149580,"right","male","22","English","undefined","mz@ywz.com","NULL",NA,"",NA,NA,NA,"","",""
"319",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",4,0,"participants","NULL","Scale","input_gender","Choice","male",1662562179756,"right","male","22","English","undefined","mz@ywz.com","NULL",NA,"",NA,NA,NA,"","",""
"320",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",4,0,"participants","NULL","Scale","input_hand","Choice","right",1662562180765,"right","male","22","English","undefined","mz@ywz.com","NULL",NA,"",NA,NA,NA,"","",""
"321",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",4,0,"participants","NULL","PennController","2","_Trial_","End",1662562183127,"right","male","22","English","undefined","mz@ywz.com","NULL",NA,"",NA,NA,NA,"","",""
"322",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",5,0,"intro","NULL","PennController","3","_Trial_","Start",1662562183132,"right","male","22","English","undefined","mz@ywz.com","NULL",NA,"",NA,NA,NA,"","",""
"323",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",5,0,"intro","NULL","PennController","3","_Header_","Start",1662562183132,"right","male","22","English","undefined","mz@ywz.com","NULL",NA,"",NA,NA,NA,"","",""
"324",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",5,0,"intro","NULL","PennController","3","_Header_","End",1662562183133,"right","male","22","English","undefined","mz@ywz.com","NULL",NA,"",NA,NA,NA,"","",""
"325",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",5,0,"intro","NULL","PennController","3","_Trial_","End",1662562184831,"right","male","22","English","undefined","mz@ywz.com","NULL",NA,"",NA,NA,NA,"","",""
"326",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",24,0,"experiment","NULL","PennController","23","_Trial_","Start",1662562184833,"right","male","22","English","undefined","mz@ywz.com","id",19,"Mismatch_Source",2,500,2000,"false","false","NULL"
"327",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",24,0,"experiment","NULL","PennController","23","_Header_","Start",1662562184833,"right","male","22","English","undefined","mz@ywz.com","id",19,"Mismatch_Source",2,500,2000,"false","false","NULL"
"328",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",24,0,"experiment","NULL","PennController","23","_Header_","End",1662562184833,"right","male","22","English","undefined","mz@ywz.com","id",19,"Mismatch_Source",2,500,2000,"false","false","NULL"
"329",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",24,0,"experiment","NULL","Text","fix","Print",NA,1662562184842,"right","male","22","English","undefined","mz@ywz.com","id",19,"Mismatch_Source",2,500,2000,"false","false","NULL"
"330",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",24,0,"experiment","NULL","Timer","fixtime","Start","Start",1662562184842,"right","male","22","English","undefined","mz@ywz.com","id",19,"Mismatch_Source",2,500,2000,"false","false","NULL"
"331",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",24,0,"experiment","NULL","Timer","fixtime","End","End",1662562185844,"right","male","22","English","undefined","mz@ywz.com","id",19,"Mismatch_Source",2,500,2000,"false","false","NULL"
"332",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",24,0,"experiment","NULL","MouseTracker","mouse","Click","652:522",1662562191640,"right","male","22","English","undefined","mz@ywz.com","id",19,"Mismatch_Source",2,500,2000,"false","false","NULL"
"333",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",24,0,"experiment","NULL","MouseTracker","mouse","Click","1041:118",1662562192469,"right","male","22","English","undefined","mz@ywz.com","id",19,"Mismatch_Source",2,500,2000,"false","false","NULL"
"334",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",24,0,"experiment","NULL","MouseTracker","mouse","Move","x652y522w1280h720t3+0+0t31-1+0t217-1-4t16-3-10t17-8-22t17-20-70t16-18-72t17-7-58t17+10-54t16+8-14t17+22-25t16+20-16t17+27-19t17+31-13t18+119-37t15+50-10t16+43-4t17+20-2t17+11+0t16+6+0t18+3+2t18+6+2t15+4+3t16+10+5t17+28+10t21+16+3t12+10+1t17+3+0t516-3+1t49-30+20t5-8+4t12-6+3t17-4+2t17-2+0t100-5+4t16-15+8t18-20+14t16-40+32t17-12+13t16-73+69t17-40+48t16-29+35t18-16+27t16-12+23t18-7+13t16-1+4t16-1+0t200-1+0t17-2+3t16-5+5t16-3+4t17-17+19t17-7+9t17-6+8t17-5+6t17-4+6t16-2+2t30-1+0t207+0-2t12+1-8t16+7-26t17+14-38t16+32-66t17+36-58t17+63-88t17+29-38t17+18-19t17+13-17t16+9-10t17+4-6t17+3-4t17+5-4t16+16-13t17+7-6t16+7-6t23+4-4t11+2-2t16+3-3t21+5-4t14+3-2t16+1+0t16+0+0",1662562191638,"right","male","22","English","undefined","mz@ywz.com","id",19,"Mismatch_Source",2,500,2000,"false","false","NULL"
"335",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",24,0,"experiment","NULL","Selector","unnamed-Selector","Selection","2",1662562192466,"right","male","22","English","undefined","mz@ywz.com","id",19,"Mismatch_Source",2,500,2000,"false","false","1;2"
"336",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",24,0,"experiment","NULL","PennController","23","_Trial_","End",1662562194276,"right","male","22","English","undefined","mz@ywz.com","id",19,"Mismatch_Source",2,500,2000,"false","false","NULL"
"337",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",23,0,"experiment","NULL","PennController","22","_Trial_","Start",1662562194282,"right","male","22","English","undefined","mz@ywz.com","id",18,"Mismatch_Source",2,500,2000,"false","false","NULL"
"338",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",23,0,"experiment","NULL","PennController","22","_Header_","Start",1662562194282,"right","male","22","English","undefined","mz@ywz.com","id",18,"Mismatch_Source",2,500,2000,"false","false","NULL"
"339",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",23,0,"experiment","NULL","PennController","22","_Header_","End",1662562194283,"right","male","22","English","undefined","mz@ywz.com","id",18,"Mismatch_Source",2,500,2000,"false","false","NULL"
"340",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",23,0,"experiment","NULL","Text","fix","Print",NA,1662562194284,"right","male","22","English","undefined","mz@ywz.com","id",18,"Mismatch_Source",2,500,2000,"false","false","NULL"
"341",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",23,0,"experiment","NULL","Timer","fixtime","Start","Start",1662562194284,"right","male","22","English","undefined","mz@ywz.com","id",18,"Mismatch_Source",2,500,2000,"false","false","NULL"
"342",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",23,0,"experiment","NULL","Timer","fixtime","End","End",1662562195286,"right","male","22","English","undefined","mz@ywz.com","id",18,"Mismatch_Source",2,500,2000,"false","false","NULL"
"343",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",23,0,"experiment","NULL","MouseTracker","mouse","Click","641:522",1662562197527,"right","male","22","English","undefined","mz@ywz.com","id",18,"Mismatch_Source",2,500,2000,"false","false","NULL"
"344",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",23,0,"experiment","NULL","MouseTracker","mouse","Click","920:131",1662562197961,"right","male","22","English","undefined","mz@ywz.com","id",18,"Mismatch_Source",2,500,2000,"false","false","NULL"
"345",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",23,0,"experiment","NULL","MouseTracker","mouse","Move","x641y522w1280h720t44+3-4t15+11-17t17+27-55t17+56-101t16+49-78t17+51-64t17+32-30t16+17-14t17+17-14t18+8-7t16+1-1t16+2-1t17+3-4t16+2+0t117+0-1t34+0+0t315+0+1t17-1+2t16-22+33t17-62+93t17-58+78t16-70+101t18-36+57t16-25+47t17-11+21t16-2+6",1662562197525,"right","male","22","English","undefined","mz@ywz.com","id",18,"Mismatch_Source",2,500,2000,"false","false","NULL"
"346",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",23,0,"experiment","NULL","Selector","unnamed-Selector","Selection","2",1662562197960,"right","male","22","English","undefined","mz@ywz.com","id",18,"Mismatch_Source",2,500,2000,"false","false","1;2"
"347",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",23,0,"experiment","NULL","PennController","22","_Trial_","End",1662562198757,"right","male","22","English","undefined","mz@ywz.com","id",18,"Mismatch_Source",2,500,2000,"false","false","NULL"
"348",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",18,0,"experiment","NULL","PennController","17","_Trial_","Start",1662562198771,"right","male","22","English","undefined","mz@ywz.com","id",13,"Mismatch_Source",2,500,2000,"false","false","NULL"
"349",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",18,0,"experiment","NULL","PennController","17","_Header_","Start",1662562198771,"right","male","22","English","undefined","mz@ywz.com","id",13,"Mismatch_Source",2,500,2000,"false","false","NULL"
"350",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",18,0,"experiment","NULL","PennController","17","_Header_","End",1662562198773,"right","male","22","English","undefined","mz@ywz.com","id",13,"Mismatch_Source",2,500,2000,"false","false","NULL"
"351",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",18,0,"experiment","NULL","Text","fix","Print",NA,1662562198777,"right","male","22","English","undefined","mz@ywz.com","id",13,"Mismatch_Source",2,500,2000,"false","false","NULL"
"352",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",18,0,"experiment","NULL","Timer","fixtime","Start","Start",1662562198778,"right","male","22","English","undefined","mz@ywz.com","id",13,"Mismatch_Source",2,500,2000,"false","false","NULL"
"353",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",18,0,"experiment","NULL","Timer","fixtime","End","End",1662562199782,"right","male","22","English","undefined","mz@ywz.com","id",13,"Mismatch_Source",2,500,2000,"false","false","NULL"
"354",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",18,0,"experiment","NULL","MouseTracker","mouse","Click","644:521",1662562200849,"right","male","22","English","undefined","mz@ywz.com","id",13,"Mismatch_Source",2,500,2000,"false","false","NULL"
"355",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",18,0,"experiment","NULL","MouseTracker","mouse","Click","1128:38",1662562201345,"right","male","22","English","undefined","mz@ywz.com","id",13,"Mismatch_Source",2,500,2000,"false","false","NULL"
"356",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",18,0,"experiment","NULL","MouseTracker","mouse","Move","x644y521w1280h720t34+6-7t16+19-18t16+29-28t18+50-50t16+72-76t17+52-59t17+70-74t16+10-11t17+38-34t34+72-66t16+6-8t16+2-2t17+2-2t33+0-1t18+2-1t16+6-6t16+7-4t17+13-12t16+14-12t17+12-10t17+2-2t166-4+3t17-18+19t17-21+20t16-16+16t17-10+8t21-3+5t46-1+0",1662562200848,"right","male","22","English","undefined","mz@ywz.com","id",13,"Mismatch_Source",2,500,2000,"false","false","NULL"
"357",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",18,0,"experiment","NULL","Selector","unnamed-Selector","Selection","2",1662562201344,"right","male","22","English","undefined","mz@ywz.com","id",13,"Mismatch_Source",2,500,2000,"false","false","1;2"
"358",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",18,0,"experiment","NULL","PennController","17","_Trial_","End",1662562201571,"right","male","22","English","undefined","mz@ywz.com","id",13,"Mismatch_Source",2,500,2000,"false","false","NULL"
"359",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",9,0,"experiment","NULL","PennController","8","_Trial_","Start",1662562201575,"right","male","22","English","undefined","mz@ywz.com","id",4,"Match",1,500,2000,"false","false","NULL"
"360",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",9,0,"experiment","NULL","PennController","8","_Header_","Start",1662562201575,"right","male","22","English","undefined","mz@ywz.com","id",4,"Match",1,500,2000,"false","false","NULL"
"361",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",9,0,"experiment","NULL","PennController","8","_Header_","End",1662562201575,"right","male","22","English","undefined","mz@ywz.com","id",4,"Match",1,500,2000,"false","false","NULL"
"362",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",9,0,"experiment","NULL","Text","fix","Print",NA,1662562201577,"right","male","22","English","undefined","mz@ywz.com","id",4,"Match",1,500,2000,"false","false","NULL"
"363",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",9,0,"experiment","NULL","Timer","fixtime","Start","Start",1662562201577,"right","male","22","English","undefined","mz@ywz.com","id",4,"Match",1,500,2000,"false","false","NULL"
"364",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",9,0,"experiment","NULL","Timer","fixtime","End","End",1662562202580,"right","male","22","English","undefined","mz@ywz.com","id",4,"Match",1,500,2000,"false","false","NULL"
"365",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",9,0,"experiment","NULL","MouseTracker","mouse","Click","648:521",1662562203647,"right","male","22","English","undefined","mz@ywz.com","id",4,"Match",1,500,2000,"false","false","NULL"
"366",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",9,0,"experiment","NULL","MouseTracker","mouse","Click","244:105",1662562204188,"right","male","22","English","undefined","mz@ywz.com","id",4,"Match",1,500,2000,"false","false","NULL"
"367",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",9,0,"experiment","NULL","MouseTracker","mouse","Move","x648y521w1280h720t50-4-5t18-13-13t16-26-22t18-41-31t16-77-58t16-125-84t17-65-45t16-42-42t17-21-21t17-14-18t17-5-9t16-4-9t19-1-6t16+0-5t15+0-2t17+0-1t17+2-3t16+1-2t17+3-3t16+3-4t17+11-13t19+6-9t14+7-9t17+1-1t33+0-1t183+0+1",1662562203645,"right","male","22","English","undefined","mz@ywz.com","id",4,"Match",1,500,2000,"false","false","NULL"
"368",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",9,0,"experiment","NULL","Selector","unnamed-Selector","Selection","1",1662562204188,"right","male","22","English","undefined","mz@ywz.com","id",4,"Match",1,500,2000,"false","false","1;2"
"369",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",9,0,"experiment","NULL","PennController","8","_Trial_","End",1662562204373,"right","male","22","English","undefined","mz@ywz.com","id",4,"Match",1,500,2000,"false","false","NULL"
"370",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",15,0,"experiment","NULL","PennController","14","_Trial_","Start",1662562204381,"right","male","22","English","undefined","mz@ywz.com","id",10,"Match",1,500,2000,"false","false","NULL"
"371",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",15,0,"experiment","NULL","PennController","14","_Header_","Start",1662562204381,"right","male","22","English","undefined","mz@ywz.com","id",10,"Match",1,500,2000,"false","false","NULL"
"372",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",15,0,"experiment","NULL","PennController","14","_Header_","End",1662562204382,"right","male","22","English","undefined","mz@ywz.com","id",10,"Match",1,500,2000,"false","false","NULL"
"373",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",15,0,"experiment","NULL","Text","fix","Print",NA,1662562204385,"right","male","22","English","undefined","mz@ywz.com","id",10,"Match",1,500,2000,"false","false","NULL"
"374",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",15,0,"experiment","NULL","Timer","fixtime","Start","Start",1662562204385,"right","male","22","English","undefined","mz@ywz.com","id",10,"Match",1,500,2000,"false","false","NULL"
"375",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",15,0,"experiment","NULL","Timer","fixtime","End","End",1662562205387,"right","male","22","English","undefined","mz@ywz.com","id",10,"Match",1,500,2000,"false","false","NULL"
"376",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",15,0,"experiment","NULL","MouseTracker","mouse","Click","625:521",1662562208216,"right","male","22","English","undefined","mz@ywz.com","id",10,"Match",1,500,2000,"false","false","NULL"
"377",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",15,0,"experiment","NULL","MouseTracker","mouse","Click","994:88",1662562208841,"right","male","22","English","undefined","mz@ywz.com","id",10,"Match",1,500,2000,"false","false","NULL"
"378",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",15,0,"experiment","NULL","MouseTracker","mouse","Move","x625y521w1280h720t63+1-2t15+4-5t16+16-22t17+32-54t17+35-64t16+41-77t17+31-58t17+26-43t17+15-20t16+16-24t17+14-21t16+5-7t17+1-2t17+1+0t16+1-2t19+4-2t17+6-3t15+19-5t17+8-2t16+29-3t17+14-2t16+17-3t17+14-4t17+10-4t17+5-2t16+2+0t16+1-1t39+0-1t11+1+0t83+0+0t384-1+0t11-1+0t21-2+3",1662562208214,"right","male","22","English","undefined","mz@ywz.com","id",10,"Match",1,500,2000,"false","false","NULL"
"379",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",15,0,"experiment","NULL","Selector","unnamed-Selector","Selection","2",1662562208840,"right","male","22","English","undefined","mz@ywz.com","id",10,"Match",1,500,2000,"false","false","1;2"
"380",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",15,0,"experiment","NULL","PennController","14","_Trial_","End",1662562209269,"right","male","22","English","undefined","mz@ywz.com","id",10,"Match",1,500,2000,"false","false","NULL"
"381",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",17,0,"experiment","NULL","PennController","16","_Trial_","Start",1662562209274,"right","male","22","English","undefined","mz@ywz.com","id",12,"Mismatch_Source",2,500,2000,"false","false","NULL"
"382",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",17,0,"experiment","NULL","PennController","16","_Header_","Start",1662562209274,"right","male","22","English","undefined","mz@ywz.com","id",12,"Mismatch_Source",2,500,2000,"false","false","NULL"
"383",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",17,0,"experiment","NULL","PennController","16","_Header_","End",1662562209275,"right","male","22","English","undefined","mz@ywz.com","id",12,"Mismatch_Source",2,500,2000,"false","false","NULL"
"384",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",17,0,"experiment","NULL","Text","fix","Print",NA,1662562209277,"right","male","22","English","undefined","mz@ywz.com","id",12,"Mismatch_Source",2,500,2000,"false","false","NULL"
"385",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",17,0,"experiment","NULL","Timer","fixtime","Start","Start",1662562209278,"right","male","22","English","undefined","mz@ywz.com","id",12,"Mismatch_Source",2,500,2000,"false","false","NULL"
"386",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",17,0,"experiment","NULL","Timer","fixtime","End","End",1662562210279,"right","male","22","English","undefined","mz@ywz.com","id",12,"Mismatch_Source",2,500,2000,"false","false","NULL"
"387",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",17,0,"experiment","NULL","MouseTracker","mouse","Click","640:522",1662562211294,"right","male","22","English","undefined","mz@ywz.com","id",12,"Mismatch_Source",2,500,2000,"false","false","NULL"
"388",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",17,0,"experiment","NULL","MouseTracker","mouse","Click","266:108",1662562211919,"right","male","22","English","undefined","mz@ywz.com","id",12,"Mismatch_Source",2,500,2000,"false","false","NULL"
"389",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",17,0,"experiment","NULL","MouseTracker","mouse","Move","x640y522w1280h720t29+0+0t34-6-4t17-14-7t16-22-13t17-31-24t17-40-34t17-54-50t16-77-80t17-34-40t16-20-25t17-16-22t17-11-20t16-5-11t19-2-7t15+0-5t16-2-8t17-1-6t16-2-7t17-1-5t17-2-6t16-4-6t17-8-10t17-8-8t17-10-12t16-1+0t17-2-2t16-1+0t17+0-1t50+0-1t34+0+0",1662562211293,"right","male","22","English","undefined","mz@ywz.com","id",12,"Mismatch_Source",2,500,2000,"false","false","NULL"
"390",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",17,0,"experiment","NULL","Selector","unnamed-Selector","Selection","1",1662562211918,"right","male","22","English","undefined","mz@ywz.com","id",12,"Mismatch_Source",2,500,2000,"false","false","1;2"
"391",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",17,0,"experiment","NULL","PennController","16","_Trial_","End",1662562211972,"right","male","22","English","undefined","mz@ywz.com","id",12,"Mismatch_Source",2,500,2000,"false","false","NULL"
"392",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",14,0,"experiment","NULL","PennController","13","_Trial_","Start",1662562211978,"right","male","22","English","undefined","mz@ywz.com","id",9,"Match",1,500,2000,"false","false","NULL"
"393",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",14,0,"experiment","NULL","PennController","13","_Header_","Start",1662562211978,"right","male","22","English","undefined","mz@ywz.com","id",9,"Match",1,500,2000,"false","false","NULL"
"394",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",14,0,"experiment","NULL","PennController","13","_Header_","End",1662562211979,"right","male","22","English","undefined","mz@ywz.com","id",9,"Match",1,500,2000,"false","false","NULL"
"395",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",14,0,"experiment","NULL","Text","fix","Print",NA,1662562211981,"right","male","22","English","undefined","mz@ywz.com","id",9,"Match",1,500,2000,"false","false","NULL"
"396",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",14,0,"experiment","NULL","Timer","fixtime","Start","Start",1662562211981,"right","male","22","English","undefined","mz@ywz.com","id",9,"Match",1,500,2000,"false","false","NULL"
"397",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",14,0,"experiment","NULL","Timer","fixtime","End","End",1662562212985,"right","male","22","English","undefined","mz@ywz.com","id",9,"Match",1,500,2000,"false","false","NULL"
"398",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",14,0,"experiment","NULL","MouseTracker","mouse","Click","635:522",1662562216114,"right","male","22","English","undefined","mz@ywz.com","id",9,"Match",1,500,2000,"false","false","NULL"
